"CODES","DESCRIPTION","YEAR","UNIT_1_CODES","UNIT_1_DESCRIPTION","UNIT_2_CODES","UNIT_2_DESCRIPTION",
15029000,"Other fats of bovine animals/sheep/goats",2015,09,"Kilogram",?,"?",
15030000,"Lard stearin&oil, oleostearin, oleo-&tallow oil, not prepared",2015,09,"Kilogram",?,"?",
15041000,"Fish-liver oils&their fractions",2015,09,"Kilogram",?,"?",
15042000,"Fish fats, oils&fractions (excl. fish liver oils)",2015,09,"Kilogram",?,"?",
15043000,"Marine mammal fats, oils&their fractions",2015,09,"Kilogram",?,"?",
15050000,"Wool grease and fatty substances therefrom",2015,09,"Kilogram",?,"?",
15060000,"Other animal fats&oils&their fractions",2015,09,"Kilogram",?,"?",
15071000,"Crude soya-bean oil",2015,09,"Kilogram",?,"?",
15079000,"Soya-bean oil (excl. crude)&fractions",2015,09,"Kilogram",?,"?",
15081000,"Crude ground-nut oil",2015,09,"Kilogram",?,"?",
15089000,"Ground-nut oil (excl. crude)&fractions",2015,09,"Kilogram",?,"?",
15091000,"Virgin olive oil",2015,09,"Kilogram",?,"?",
15099000,"Olive oil (excl. virgin)&fractions",2015,09,"Kilogram",?,"?",
15100000,"Other oils&their fractions, obtained solely from olives, nes",2015,09,"Kilogram",?,"?",
15111000,"Crude palm oil",2015,09,"Kilogram",?,"?",
15119010,"Palm olein (excl. crude)",2015,09,"Kilogram",?,"?",
15119020,"Palm stearin",2015,09,"Kilogram",?,"?",
15119090,"Other palm oils&fractions, nes",2015,09,"Kilogram",?,"?",
15121100,"Crude sunflower-seed&safflower oil",2015,09,"Kilogram",?,"?",
15121900,"Sunflower-seed&safflower oil (excl. crude)&fractions thereof",2015,09,"Kilogram",?,"?",
15122100,"Crude cotton-seed oil, whether or not gossypol has been moved",2015,09,"Kilogram",?,"?",
15122900,"Cotton-seed oil (excl. crude)&fractions thereof",2015,09,"Kilogram",?,"?",
15131100,"Crude coconut (copra) oil",2015,09,"Kilogram",?,"?",
15131900,"Coconut copra oil (excl. crude)&fractions thereof",2015,09,"Kilogram",?,"?",
15132100,"Crude palm kernel or babassu oil",2015,09,"Kilogram",?,"?",
15132900,"Palm kernel or babassu oil (excl. crude)&fractions thereof",2015,09,"Kilogram",?,"?",
15141100,"Crude low erucic acid rape of colza oil",2015,09,"Kilogram",?,"?",
15141900,"Other low erucic acid rape of colza oil , not crude",2015,09,"Kilogram",?,"?",
15149110,"Crude rape oil",2015,09,"Kilogram",?,"?",
15149190,"Crude mustard oil",2015,09,"Kilogram",?,"?",
15149900,"Other rape oil and mustard oil and its fraction, nes",2015,09,"Kilogram",?,"?",
15151100,"Crude linseed oil",2015,09,"Kilogram",?,"?",
15151900,"Linseed oil (excl. crude)&fractions",2015,09,"Kilogram",?,"?",
15152100,"Crude maize (corn) oil",2015,09,"Kilogram",?,"?",
15152900,"Maize (corn) oil (excl. crude)&fractions",2015,09,"Kilogram",?,"?",
15153000,"Castor oil&its fractions",2015,09,"Kilogram",?,"?",
15155000,"Sesame oil&fractions",2015,09,"Kilogram",?,"?",
15159010,"Jojoba oil&fractions",2015,09,"Kilogram",?,"?",
15159020,"Neem oil&fractions",2015,09,"Kilogram",?,"?",
15159030,"Tung oil&its fractions",2015,09,"Kilogram",?,"?",
15159090,"Other fixed vegetable fats&oils&fractions, nes",2015,09,"Kilogram",?,"?",
15161000,"Animal fats&oils&fractions",2015,09,"Kilogram",?,"?",
15162000,"Vegetable fats&oils&their fractions",2015,09,"Kilogram",?,"?",
15171000,"Margarine (excl. liquid)",2015,09,"Kilogram",?,"?",
15179010,"shortenning",2015,09,"Kilogram",?,"?",
15179090,"Other edible fats/oils/fractions of this chptr, excl.that of 15.16",2015,09,"Kilogram",?,"?",
15180000,"Animal/vegetable fats&oils, chem. modified; inedible prep., nes",2015,09,"Kilogram",?,"?",
15200000,"Glycerol crude, glycerol waters&glycerol lyes",2015,09,"Kilogram",?,"?",
15211000,"Vegetable waxes (excl. triglycerides)",2015,09,"Kilogram",?,"?",
15219010,"Beeswax",2015,09,"Kilogram",?,"?",
15219090,"Other insect waxes&spermaceti",2015,09,"Kilogram",?,"?",
15220000,"Degras; residues of fatty substances or animal or vegetable waxes",2015,09,"Kilogram",?,"?",
16010010,"Sausages&similar products, packed by natural casing",2015,09,"Kilogram",?,"?",
16010020,"Other sausages&similar products",2015,09,"Kilogram",?,"?",
16010030,"Food prep. based on sausages&similar products",2015,09,"Kilogram",?,"?",
16021000,"Homogenized prep. of meat, meat offal or blood",2015,09,"Kilogram",?,"?",
16022000,"Preparations of animal liver",2015,09,"Kilogram",?,"?",
16023100,"Preparations of turkey",2015,09,"Kilogram",?,"?",
16023210,"Preparations of chicken, in airtight containers",2015,09,"Kilogram",?,"?",
16023291,"Other prepared chicken breast filets",2015,09,"Kilogram",?,"?",
16023292,"Other prepared meat of chicken legs",2015,09,"Kilogram",?,"?",
16023299,"Other prepared chicken,chicken offal or blood",2015,09,"Kilogram",?,"?",
16023910,"Preparations of duck, geese or guinea fowl, in airtight containers",2015,09,"Kilogram",?,"?",
16023991,"Other prepared duck meat,duck meat offal",2015,09,"Kilogram",?,"?",
16023999,"Other prepared poultry meat and meat offal, nes",2015,09,"Kilogram",?,"?",
16024100,"Preparations of swine hams&cuts",2015,09,"Kilogram",?,"?",
16024200,"Preparations of swine shoulders&cuts",2015,09,"Kilogram",?,"?",
16024910,"Preparations of swine meat&meat offal, in airtight containers",2015,09,"Kilogram",?,"?",
16024990,"Preparations of swine meat&meat offal, nes",2015,09,"Kilogram",?,"?",
16025010,"Preparations of bovine animal meat&offal, in airtight containers",2015,09,"Kilogram",?,"?",
16025090,"Preparations of bovine animal meat&offal, nes",2015,09,"Kilogram",?,"?",
16029010,"Preps of meat,offal or blood, nes, in airtight containers",2015,09,"Kilogram",?,"?",
16029090,"Preparations of meat,offal or blood, nes",2015,09,"Kilogram",?,"?",
16030000,"Extracts&juices of meat, fish/crustaceans/aquatic invertebrates",2015,09,"Kilogram",?,"?",
16041110,"Prepared/preserved Atalantic salmon, whole/pieces",2015,09,"Kilogram",?,"?",
16041190,"Prepared/preserved salmon, nes, whole/pieces",2015,09,"Kilogram",?,"?",
16041200,"Prepared/preserved herrings, whole/pieces",2015,09,"Kilogram",?,"?",
16041300,"Prepared/preserved sardines/sardinella/brisling/sprats, whole/pieces",2015,09,"Kilogram",?,"?",
16041400,"Prepared/preserved tuna/skipjack/bonito (sarda spp.) , whole/pieces",2015,09,"Kilogram",?,"?",
16041500,"Prepared/preserved mackerel, whole/pieces",2015,09,"Kilogram",?,"?",
16041600,"Prepared/preserved anchovies, whole/pieces",2015,09,"Kilogram",?,"?",
16041700,"Prepared/preserved eels, whole/pieces",2015,09,"Kilogram",?,"?",
16041920,"Prepared/preserved tilapia, whole/pieces",2015,09,"Kilogram",?,"?",
16041931,"Prepared/preserved channel catfish, whole/pieces",2015,09,"Kilogram",?,"?",
16041939,"Prepared/preserved freshwater catfishes,nes, whole/pieces",2015,09,"Kilogram",?,"?",
16041990,"Prepared/preserved fish, whole/pieces, nes",2015,09,"Kilogram",?,"?",
16042011,"Prepared/preserved shark¡¯s fin in airtight containers, minced",2015,09,"Kilogram",?,"?",
16042019,"Other prepared/preserved fish in airtight containers, minced",2015,09,"Kilogram",?,"?",
16042091,"Other prepared/preserved shark¡¯s fin, minced",2015,09,"Kilogram",?,"?",
16042099,"Other prepared/preserved fish,minced",2015,09,"Kilogram",?,"?",
16043100,"Caviar",2015,09,"Kilogram",?,"?",
16043200,"Caviar substitutes",2015,09,"Kilogram",?,"?",
16051000,"Crab, prepared or preserved",2015,09,"Kilogram",?,"?",
16052100,"Shrimps/prawns, prepared or preserved, not in airtight container",2015,09,"Kilogram",?,"?",
16052900,"Other shrimps/prawns, prepared or preserved",2015,09,"Kilogram",?,"?",
16053000,"Lobster, prepared or preserved",2015,09,"Kilogram",?,"?",
16054011,"Freshwater crawfish shelled, prepared or preserved",2015,09,"Kilogram",?,"?",
16054019,"Freshwater crawfish in shell, prepared or preserved",2015,09,"Kilogram",?,"?",
16054090,"Crustaceans, nes, prepared or preserved",2015,09,"Kilogram",?,"?",
16055100,"Oysters, prepared or preserved",2015,09,"Kilogram",?,"?",
16055200,"Scallops(incl.queen scallops), prepared or preserved",2015,09,"Kilogram",?,"?",
16055300,"Mussels, prepared or preserved",2015,09,"Kilogram",?,"?",
16055400,"Cuttle fish and squid, prepared or preserved",2015,09,"Kilogram",?,"?",
16055500,"Octopus, prepared or preserved",2015,09,"Kilogram",?,"?",
16055610,"Clams, prepared or preserved",2015,09,"Kilogram",?,"?",
16055620,"Cockles and arkshells, prepared or preserved",2015,09,"Kilogram",?,"?",
16055700,"Abalone, prepared or preserved",2015,09,"Kilogram",?,"?",
16055800,"Snails(excl. sea snails), prepared or preserved",2015,09,"Kilogram",?,"?",
16055900,"Other molluscs, prepared or preserved",2015,09,"Kilogram",?,"?",
16056100,"Sea cucumbers, prepared or preserved",2015,09,"Kilogram",?,"?",
16056200,"Sea urchins, prepared or preserved",2015,09,"Kilogram",?,"?",
16056300,"Jellyfish, prepared or preserved",2015,09,"Kilogram",?,"?",
16056900,"Other aquatic invertebrates, prepared or preserved",2015,09,"Kilogram",?,"?",
17011200,"Raw beet sugar, solid, no added flavouring/colouring matter",2015,09,"Kilogram",?,"?",
17011300,"Cane suger specified in  Subheading Note 2 to this Chapter",2015,09,"Kilogram",?,"?",
17011400,"Other cane suger, without flavouring/colouring matter",2015,09,"Kilogram",?,"?",
17019100,"Cane/beet sugar, solid, with added flavouring/colouring matter",2015,09,"Kilogram",?,"?",
17019910,"Granulated sugar",2015,09,"Kilogram",?,"?",
17019920,"Superfine sugar",2015,09,"Kilogram",?,"?",
17019990,"Other cane/beet sugar&chem. pure sucrose, solid, nes",2015,09,"Kilogram",?,"?",
17021100,"Anhydrous lactose, lactose wt.¡Ý99%",2015,09,"Kilogram",?,"?",
17021900,"Lactose syrup&other lactose",2015,09,"Kilogram",?,"?",
17022000,"Maple sugar&maple syrup",2015,09,"Kilogram",?,"?",
17023000,"Glucose&glucose syrup, fructose wt.£¼20%",2015,09,"Kilogram",?,"?",
17024000,"Glucose&glucose syrup, 20%¡Üfructose wt.£¼50%",2015,09,"Kilogram",?,"?",
17025000,"Chemically pure fructose",2015,09,"Kilogram",?,"?",
17026000,"Other fructose&fructose syrup, fructose wt.£¾50%",2015,09,"Kilogram",?,"?",
17029000,"Artificial honey, caramel&other sugars/syrup, nes",2015,09,"Kilogram",?,"?",
17031000,"Cane molasses",2015,09,"Kilogram",?,"?",
17039000,"Molasses resulting from extraction/refining of sugar, nes",2015,09,"Kilogram",?,"?",
17041000,"Chewing gum",2015,09,"Kilogram",?,"?",
17049000,"Sugar confectionery not containing cocoa, nes",2015,09,"Kilogram",?,"?",
18010000,"Cocoa beans, whole or broken, raw or roasted",2015,09,"Kilogram",?,"?",
18020000,"Cocoa shells, husks, skins&other cocoa waste",2015,09,"Kilogram",?,"?",
18031000,"Cocoa paste, not defatted",2015,09,"Kilogram",?,"?",
18032000,"Cocoa paste, wholly or partly defatted",2015,09,"Kilogram",?,"?",
18040000,"Cocoa butter, fat&oil",2015,09,"Kilogram",?,"?",
18050000,"Cocoa powder, no added sugar or other sweetening matter",2015,09,"Kilogram",?,"?",
18061000,"Cocoa powder, with added sugar or other sweetening matter",2015,09,"Kilogram",?,"?",
18062000,"Cocoa prep., in wt.>2kg blocks/slabs/bars/in content>2kg other bulk form",2015,09,"Kilogram",?,"?",
18063100,"Cocoa prep., in blocks/slabs/bars, filled",2015,09,"Kilogram",?,"?",
18063200,"Cocoa prep., in blocks/slabs/bars,, not filled",2015,09,"Kilogram",?,"?",
18069000,"Cocoa prep., nes",2015,09,"Kilogram",?,"?",
19011010,"Powdered formulas for infant use in retail package, containing cocoa £¼5%",2015,09,"Kilogram",?,"?",
19011090,"Preprarations for infant use in retail package other than powdered formulas",2015,09,"Kilogram",?,"?",
19012000,"Mixes&doughs for prep. of bakers' wares of 19.05",2015,09,"Kilogram",?,"?",
19019000,"Other food prep. of flour(cocoa<40%)/milk(cocoa<5%), nes",2015,09,"Kilogram",?,"?",
19021100,"Uncooked pasta with eggs, not stuffed/other prepared",2015,09,"Kilogram",?,"?",
19021900,"Other uncooked pasta, no eggs, not stuffed/other prepared",2015,09,"Kilogram",?,"?",
19022000,"Stuffed pasta",2015,09,"Kilogram",?,"?",
19023010,"Rice vermicelli",2015,09,"Kilogram",?,"?",
19023020,"Bean vermicelli",2015,09,"Kilogram",?,"?",
19023030,"Instant noodle",2015,09,"Kilogram",?,"?",
19023090,"Other pasta, nes",2015,09,"Kilogram",?,"?",
19024000,"Couscous",2015,09,"Kilogram",?,"?",
19030000,"Tapioca&substitutes prepared from starch, in flakes/other similar forms",2015,09,"Kilogram",?,"?",
19041000,"Prepared foods by the swelling/roasting of cereals/cereals prdct",2015,09,"Kilogram",?,"?",
19042000,"Prepared foods frm unroast or mixtures of unrst/roast/swelled cereals",2015,09,"Kilogram",?,"?",
19043000,"Bulgur wheet",2015,09,"Kilogram",?,"?",
19049000,"Cereals in grain/flakes form (excl. maize), precooked/other prepared,nes",2015,09,"Kilogram",?,"?",
19051000,"Crispbread",2015,09,"Kilogram",?,"?",
19052000,"Gingerbread&the like",2015,09,"Kilogram",?,"?",
19053100,"Sweet biscuits",2015,09,"Kilogram",?,"?",
19053200,"Waffles&wafers",2015,09,"Kilogram",?,"?",
19054000,"Rusks, toasted bread&similar toasted products",2015,09,"Kilogram",?,"?",
19059000,"Other bakers¡¯wares; communion/sealing wafers, rice paper, etc",2015,09,"Kilogram",?,"?",
20011000,"Cucumbers&gherkins, prprd/prsrvd by vinegar or acetic acid",2015,09,"Kilogram",?,"?",
20019010,"Garlic, prprd/prsrvd by vinegar or acetic acid",2015,09,"Kilogram",?,"?",
20019090,"Vegetables/fruit/nuts/othr edible p. of plants, prprd/prsrvd by vinegar, nes",2015,09,"Kilogram",?,"?",
20021010,"Prprd/prsrvd tomatoes, not by vinegar,whole/pieces, in airtight containers",2015,09,"Kilogram",?,"?",
20021090,"Prprd/prsrvd tomatoes not by vinegar,whole/pieces, nes",2015,09,"Kilogram",?,"?",
20029011,"Tomato paste, in airtight containers weighing not more than 5kg",2015,09,"Kilogram",?,"?",
20029019,"Tomato paste, in airtight containers weighing more than 5kg",2015,09,"Kilogram",?,"?",
20029090,"Prprd/prsrvd tomatoes, minced, not by vinegar, nes",2015,09,"Kilogram",?,"?",
20031011,"Prprd/prsrvd small white agaric, in airtight container, not by vinegar",2015,09,"Kilogram",?,"?",
20031019,"Prprd/prsrvd thr Agaricus mushrooms, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20031090,"Prprd/prsrvd mushrooms of genus Agaricus, not by vinegar, nes",2015,09,"Kilogram",?,"?",
20039010,"Prprd/prsrvd other mushrooms, in airtight containers",2015,09,"Kilogram",?,"?",
20039090,"Prprd/prsrvd other mushrooms, nes",2015,09,"Kilogram",?,"?",
20041000,"Prprd/prsrvd potatoes, not by vinegar, frozen",2015,09,"Kilogram",?,"?",
20049000,"Prprd/prsrvd vegetables&mixtures, not by vinegar, frozen, nes",2015,09,"Kilogram",?,"?",
20051000,"Prprd/prsrvd homogenized vegetable, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20052000,"Prprd/prsrvd potatoes, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20054000,"Prprd/prsrvd peas, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20055111,"Red bean paste, in airtight containers",2015,09,"Kilogram",?,"?",
20055119,"Other beans,shelled,in airtight containers",2015,09,"Kilogram",?,"?",
20055191,"Red bean paste, non-frozen,otherwise than in airtight containers",2015,09,"Kilogram",?,"?",
20055199,"Other prprd/prsrvd beans, non-frozen/shelled",2015,09,"Kilogram",?,"?",
20055910,"Prprd/prsrvd beans in shell, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20055990,"Prprd/prsrvd beans in shell, not by vinegar/frozen , nes",2015,09,"Kilogram",?,"?",
20056010,"Prprd/prsrvd asparagus, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20056090,"Prprd/prsrvd asparagus, not by vinegar/frozen, nes",2015,09,"Kilogram",?,"?",
20057000,"Prprd/prsrvd olives, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20058000,"Prprd/prsrvd sweet corn, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20059110,"Prprd/prsrvd bamboo shoots, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20059190,"Prprd/prsrvd bamboo shoots, not by vinegar/frozen, nes",2015,09,"Kilogram",?,"?",
20059920,"Prprd/prsrvd broad beans, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20059940,"Prprd/prsrvd hot pickeld mustard tubers, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20059950,"Prprd/prsrvd chueh tsai, salted",2015,09,"Kilogram",?,"?",
20059960,"Prprd/prsrvd scallion, salted",2015,09,"Kilogram",?,"?",
20059991,"Othr prprd/prsrvd vegetable/mixt. can, not by vinegar/frozen",2015,09,"Kilogram",?,"?",
20059999,"Prprd/prsrvd vegetable/mixt., not by vinegar/frozen, nes",2015,09,"Kilogram",?,"?",
20060010,"Jujubes preserved by sugar",2015,09,"Kilogram",?,"?",
20060020,"Olives preserved by sugar",2015,09,"Kilogram",?,"?",
20060090,"Vegetables&fruit&nuts&othr p. of plants, preserved by sugar, nes",2015,09,"Kilogram",?,"?",
20071000,"Jams&marmalades&jellies/puree/pastes of fruit, homogenized",2015,09,"Kilogram",?,"?",
20079100,"Jams&marmalades&jellies/puree/pastes of citrus fruit",2015,09,"Kilogram",?,"?",
20079910,"Jams&marmalades&jellies/puree/pastes can, not of citrus frt,",2015,09,"Kilogram",?,"?",
20079990,"Jams&marmalades&jellies/puree/pastes, not of citrus frt, nes",2015,09,"Kilogram",?,"?",
20081110,"Ground-nut kernels, in airtight containers",2015,09,"Kilogram",?,"?",
20081120,"Roasted ground-nuts",2015,09,"Kilogram",?,"?",
20081130,"Ground-nut butter",2015,09,"Kilogram",?,"?",
20081190,"Other prepared/preserved ground-nuts, nes",2015,09,"Kilogram",?,"?",
20081910,"Walnut meats, in airtight containers",2015,09,"Kilogram",?,"?",
20081920,"Other prepared/preserved nuts/seeds, in airtight containers",2015,09,"Kilogram",?,"?",
20081991,"Prepared/preserved chestnut seed",2015,09,"Kilogram",?,"?",
20081992,"Prepared/preserved sesame",2015,09,"Kilogram",?,"?",
20081999,"Other prepared/preserved nuts or seeds, nes",2015,09,"Kilogram",?,"?",
20082010,"Prepared/preserved pineapples, in airtight containers",2015,09,"Kilogram",?,"?",
20082090,"Prepared/preserved pineapples, nes",2015,09,"Kilogram",?,"?",
20083010,"Prepared/preserved citrus fruit, in airtight containers",2015,09,"Kilogram",?,"?",
20083090,"Prepared/preserved citrus fruit, nes",2015,09,"Kilogram",?,"?",
20084010,"Prepared/preserved pears, in airtight containers",2015,09,"Kilogram",?,"?",
20084090,"Prepared/preserved pears, nes",2015,09,"Kilogram",?,"?",
20085000,"Prepared/preserved apricots, nes",2015,09,"Kilogram",?,"?",
20086010,"Prepared/preserved cherries, in airtight containers",2015,09,"Kilogram",?,"?",
20086090,"Prepared/preserved cherries, nes",2015,09,"Kilogram",?,"?",
20087010,"Prepared/preserved peaches, in airtight containers",2015,09,"Kilogram",?,"?",
20087090,"Prepared/preserved peaches, nes",2015,09,"Kilogram",?,"?",
20088000,"Prepared/preserved strawberries, nes",2015,09,"Kilogram",?,"?",
20089100,"Prepared/preserved palm hearts, nes",2015,09,"Kilogram",?,"?",
20089300,"Prepared/preserved cranberries",2015,09,"Kilogram",?,"?",
20089700,"Prepared/preserved mixtures of fruit, nes",2015,09,"Kilogram",?,"?",
20089910,"Prepared/preserved lychee can",2015,09,"Kilogram",?,"?",
20089920,"Prepared/preserved longan can",2015,09,"Kilogram",?,"?",
20089931,"Seasoned laver",2015,09,"Kilogram",?,"?",
20089932,"Salted sea tangle",2015,09,"Kilogram",?,"?",
20089933,"Salted pinnatifida",2015,09,"Kilogram",?,"?",
20089939,"Prepared or preserved seaveeds and algae, nes",2015,09,"Kilogram",?,"?",
20089940,"Prprd/prsrvd water chestnuts, in airtight containers, not by vinegar",2015,09,"Kilogram",?,"?",
20089990,"Prepared/preserved fruit&nuts&othr edible p. of plants, nes",2015,09,"Kilogram",?,"?",
20091100,"Frozen orange juice",2015,09,"Kilogram",?,"?",
20091200,"Unfrozen orange juice, Brix value¡Ü20",2015,09,"Kilogram",?,"?",
20091900,"Unfrozen orange juice, nes",2015,09,"Kilogram",?,"?",
20092100,"Grapefruit (incl. pomrlo) juice, Brix value¡Ü20",2015,09,"Kilogram",?,"?",
20092900,"Other grapefruit (incl. pomrlo) juice",2015,09,"Kilogram",?,"?",
20093110,"Lemon juice,Brix value¡Ü20",2015,09,"Kilogram",?,"?",
20093190,"Juice of any thr single citus fruit,Bris value¡Ü20",2015,09,"Kilogram",?,"?",
20093910,"Other lemon juice",2015,09,"Kilogram",?,"?",
20093990,"Juice of any other single citrus fruit, nes",2015,09,"Kilogram",?,"?",
20094100,"Pineapple juice, Bris value¡Ü20",2015,09,"Kilogram",?,"?",
20094900,"Pineapple juice, nes",2015,09,"Kilogram",?,"?",
20095000,"Tomato juice,",2015,09,"Kilogram",?,"?",
20096100,"Grape(incl. must) juice, Bris value¡Ü30",2015,09,"Kilogram",?,"?",
20096900,"Grape(incl. must) juice, nes",2015,09,"Kilogram",?,"?",
20097100,"Apple juice, Bris value¡Ü20",2015,09,"Kilogram",?,"?",
20097900,"Apple juice, nes",2015,09,"Kilogram",?,"?",
20098100,"Cranberry juice",2015,09,"Kilogram",?,"?",
20098912,"Mango juice",2015,09,"Kilogram",?,"?",
20098913,"Passion-fruit juice",2015,09,"Kilogram",?,"?",
20098914,"Guva juice",2015,09,"Kilogram",?,"?",
20098915,"Pear juice",2015,09,"Kilogram",?,"?",
20098919,"Other juice of singe fruit",2015,09,"Kilogram",?,"?",
20098920,"Juice of singe vegetable",2015,09,"Kilogram",?,"?",
20099010,"Mixtures of fruit juices",2015,09,"Kilogram",?,"?",
20099090,"Mixtures of vegetable juices, mixtures of fruit&vegetables",2015,09,"Kilogram",?,"?",
21011100,"Extracts, essences&concentrates of coffee",2015,09,"Kilogram",?,"?",
21011200,"Preparations with a basis of coffee/extracts/essences/concentrates",2015,09,"Kilogram",?,"?",
21012000,"Extracts, essences, concentrates&prep. of tea or mate",2015,09,"Kilogram",?,"?",
21013000,"Roasted coffee substitutes&extracts, essences&concentrates thereof",2015,09,"Kilogram",?,"?",
21021000,"Active yeasts",2015,09,"Kilogram",?,"?",
21022000,"Inactive yeasts; other single-cell micro-organisms, dead",2015,09,"Kilogram",?,"?",
21023000,"Prepared baking powders",2015,09,"Kilogram",?,"?",
21031000,"Soya sauce",2015,09,"Kilogram",?,"?",
21032000,"Tomato ketchup&other tomato sauces",2015,09,"Kilogram",?,"?",
21033000,"Mustard flour&meal; prepared mustard",2015,09,"Kilogram",?,"?",
21039010,"Gourmet powder",2015,09,"Kilogram",?,"?",
21039020,"Aromatic bitters,2%alcohol v.44.2-49.2%,ingrdnt1.5-6%,sgr4-10%",2015,09,"Kilogram",?,"?",
21039090,"Other sauces, mixed condiments/seasonings, nes",2015,09,"Kilogram",?,"?",
21041000,"Soups&broths&prep. therefor",2015,09,"Kilogram",?,"?",
21042000,"Homogenized composite food prep.",2015,09,"Kilogram",?,"?",
21050000,"Ice cream&other edible ice, whether or not containing cocoa",2015,09,"Kilogram",?,"?",
21061000,"Protein concentrates&textured protein substances",2015,09,"Kilogram",?,"?",
21069010,"Concentrates for making carbonic acid beverage",2015,09,"Kilogram",?,"?",
21069020,"Compound alcoholic preparationss for manufacture of beverages",2015,09,"Kilogram",?,"?",
21069030,"Royal jelly preparations",2015,09,"Kilogram",?,"?",
21069040,"Coconut juice",2015,09,"Kilogram",?,"?",
21069050,"Seal oil capsules",2015,09,"Kilogram",?,"?",
21069090,"Food preparations, nes",2015,09,"Kilogram",?,"?",
22011010,"Mineral waters, not sweetened/flavoured",2015,07,"Litre",09,"Kilogram",
22011020,"Aerated waters, not sweetened/flavoured",2015,07,"Litre",09,"Kilogram",
22019010,"Natural waters",2015,37,"Kilolitre",09,"Kilogram",
22019090,"Other waters, not sweetened/flavoured; ice&snow",2015,37,"Kilolitre",09,"Kilogram",
22021000,"Waters (incl. mineral&aerated), with added sugar/sweetener/flavoured",2015,07,"Litre",09,"Kilogram",
22029000,"Other non-alcoholic beverages, excl. juices of 20.09",2015,07,"Litre",09,"Kilogram",
22030000,"Beer made from malt",2015,07,"Litre",09,"Kilogram",
22041000,"Sparkling wine of fresh grapes",2015,07,"Litre",09,"Kilogram",
22042100,"Othr wine&grape must with fermentation prvntd by alchl, containers¡Ü2L",2015,07,"Litre",09,"Kilogram",
22042900,"Othr wine&grape must with fermentation prvntd by alchl, containers>2L",2015,07,"Litre",09,"Kilogram",
22043000,"Other grape must, nes",2015,07,"Litre",09,"Kilogram",
22051000,"Vermouth&other wine of fresh grapes, flavoured. containers¡Ü2L",2015,07,"Litre",09,"Kilogram",
22059000,"Vermouth&other wine of fresh grapes, flavoured, containers£¾2L",2015,07,"Litre",09,"Kilogram",
22060010,"Yellow rice wine",2015,07,"Litre",09,"Kilogram",
22060090,"Other fermented beverages;mixture of fermented beverages,nes",2015,07,"Litre",09,"Kilogram",
22071000,"Undenatured ethyl alcohol, of alcohol v.¡Ý80%",2015,07,"Litre",09,"Kilogram",
22072000,"Ethyl alcohol&other spirits, denatured of any strengh",2015,07,"Litre",09,"Kilogram",
22082000,"Spirits from distilled grape wine or marc",2015,07,"Litre",09,"Kilogram",
22083000,"Whiskies",2015,07,"Litre",09,"Kilogram",
22084000,"Rum&other spirits by distilling fermented sugarcane products",2015,07,"Litre",09,"Kilogram",
22085000,"Gin&Geneva",2015,07,"Litre",09,"Kilogram",
22086000,"Vodka",2015,07,"Litre",09,"Kilogram",
22087000,"Liqueurs and cordials",2015,07,"Litre",09,"Kilogram",
22089010,"Tequila, Mezcal",2015,07,"Litre",09,"Kilogram",
22089020,"Chinese Baijiu",2015,07,"Litre",09,"Kilogram",
22089090,"Undenatured alcohol, v.<80%; Spirituous beverages, nes",2015,07,"Litre",09,"Kilogram",
22090000,"Vinegar&substitutes for vinegar obtained from acetic acid",2015,07,"Litre",09,"Kilogram",
23011011,"Flours&meals of bovine and sheep bones",2015,09,"Kilogram",?,"?",
23011019,"Flours&meals of other meat bones",2015,09,"Kilogram",?,"?",
23011020,"Greaves",2015,09,"Kilogram",?,"?",
23011090,"Other flours, meals&pellets, of meat/offal, inedible",2015,09,"Kilogram",?,"?",
23012010,"Flours&meals of fish, used in animal feeding",2015,09,"Kilogram",?,"?",
23012090,"Flours,meals&pellets of fish/crustaceans/aquatic invertebrates, inedible,nes",2015,09,"Kilogram",?,"?",
23021000,"Brans, sharps&other residues of maize",2015,09,"Kilogram",?,"?",
23023000,"Brans, sharps&other residues of wheat",2015,09,"Kilogram",?,"?",
23024000,"Brans, sharps&other residues of other cereals",2015,09,"Kilogram",?,"?",
23025000,"Brans, sharps&other residues of leguminous plants",2015,09,"Kilogram",?,"?",
23031000,"Residues from manufacture of starch&similar residues",2015,09,"Kilogram",?,"?",
23032000,"Beet pulp, bagasse&other waste of sugar manufacture",2015,09,"Kilogram",?,"?",
23033000,"Brewing or distilling dregs&waste",2015,09,"Kilogram",?,"?",
23040010,"Oil-cake of soyabean oil extractioon",2015,09,"Kilogram",?,"?",
23040090,"Other solid residues of soyabean oil extractioon",2015,09,"Kilogram",?,"?",
